PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Yang, RJ; Zou, PXW; Wang, JY				Yang, Rebecca J.; Zou, Patrick X. W.; Wang, Jiayuan			Modelling stakeholder-associated risk networks in green building projects	INTERNATIONAL JOURNAL OF PROJECT MANAGEMENT			English	Article						Green building project; Risk; Stakeholder; Social network analysis	INSTITUTIONAL BARRIERS; CONSTRUCTION; STRATEGY; DESIGN; IMPACT; CHINA	This research aims to model the interactive networks of the risks associated with different stakeholders in green building projects and to gain an understanding of the key risk networks. Case studies of green star accredited office building projects were undertaken in China and Australia. Case data were collected through focused group workshops, face-to-face interviews and desktop studies, and analysed by using social network analysis methods. The results show that while reputation risk is important in both countries, the ethical risk of 'assessment experience and fairness' has been highlighted as crucial in the Chinese context. The results further show that government plays an important role in improving the societies' knowledge and awareness on green technology uptake in China. The social network analysis method in this research improves the effectiveness and accuracy of stakeholder and risk analysis by demystifying the social complexity which is usually overlooked in traditional linear risk impact analysis. (C) 2015 Elsevier Ltd. APM and IPMA. All rights reserved.	[Yang, Rebecca J.] RMIT Univ, Sch Property Construct & Project Management, Melbourne, Vic 3001, Australia; [Zou, Patrick X. W.] Swinburne Univ Technol, Dept Civil & Construct Engn, Hawthorn, Vic 3122, Australia; [Wang, Jiayuan] Shenzhen Univ, Coll Civil Engn, Shenzhen, Peoples R China	Yang, RJ (corresponding author), RMIT Univ, Sch Property Construct & Project Management, Melbourne City Campus, Melbourne, Vic 3001, Australia.	rebecca.yang@rmit.edu.au; pwzou@swin.edu.au; wangjy@szu.edu.cn		Yang, Rebecca/0000-0002-0418-1967; Zou, Patrick/0000-0002-8166-0451	National Natural Science Foundation of ChinaNational Natural Science Foundation of China (NSFC) [71272088]	This study was supported by the National Natural Science Foundation of China (71272088).		88	86	88	14	167	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	0263-7863	1873-4634		INT J PROJ MANAG	Int. J. Proj. Manag.	JAN	2016	34	1					66	81		10.1016/j.ijproman.2015.09.010			16	Management	Business & Economics	CZ0CD	WOS:000366771800007					2021-12-21	
J	Li, YY; Chen, PH; Chew, DAS; Teo, CC; Ding, RG				Li, Yuan Yuan; Chen, Po-Han; Chew, David Ah Seng; Teo, Chee Chong; Ding, Rong Gui			Critical Project Management Factors of AEC Firms for Delivering Green Building Projects in Singapore	JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT			English	Article						Critical project management factors; Green building; Green Mark; Construction industry; Principal component factor analysis; Multiple regression	CRITICAL SUCCESS FACTORS; URBAN CONSTRUCTION; PERFORMANCE; DESIGN; IMPACT	In recent years, greater environmental awareness had induced the managers of building projects to "go green," and several studies have been conducted on the project delivery of green building. However, there is no comprehensive study that explores the important project management factors from the perspective of architectural, engineering, and construction (AEC) firms, whose decisions can significantly affect the environmental performance of building projects. In Singapore, Green Mark, a certification for green building, has become a compulsory requirement for all new buildings. AEC firms are now facing challenges on how best to attain Green Mark certification with minimum cost and resources. The purpose of this research is to identify the controllable critical project management factors for delivering Green Mark certified projects to achieve higher Green Mark ratings. Nineteen controllable project management factors were first identified from related literature, and then a survey was carried out to collect data needed to perform the principal component factor analysis. The factor analysis revealed that the controllable project management factors could be grouped into five major components, namely, (1) human resource-oriented factors, (2) technical and innovation-oriented factors, (3) support from designers and senior management, (4) project manager's competence, and (5) coordination of designers and contractors. Finally, multiple regression analysis was applied. It was found that the coordination of designers and contractors and technical and innovation-oriented factors are the most critical success factors, and possible reasons are discussed. With the help of the research findings, project organizations in Singapore will manage their Green Mark certified projects to achieve higher rating levels in a more efficient and effective way. DOI: 10.1061/(ASCE)CO.1943-7862.0000370. (C) 2011 American Society of Civil Engineers.	[Li, Yuan Yuan; Chew, David Ah Seng; Teo, Chee Chong] Nanyang Technol Univ, Sch Civil & Environm Engn, Singapore 639798, Singapore; Natl Taiwan Univ, Dept Civil Engn, Taipei 10617, Taiwan; [Ding, Rong Gui] Shandong Univ, Sch Management, Jinan 250100, Shandong, Peoples R China	Chen, PH (corresponding author), Nanyang Technol Univ, Sch Civil & Environm Engn, Singapore 639798, Singapore.	liyu0011@ntu.edu.sg; pohanchen@ntu.edu.tw; caschew@ntu.edu.sg; teocc@ntu.edu.sg; ding_rgui@sdu.edu.cn	Teo, Chee-Chong/A-3759-2011	Teo, Chee-Chong/0000-0002-5569-8878				74	86	86	2	70	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0733-9364	1943-7862		J CONSTR ENG M	J. Constr. Eng. Manage.	DEC	2011	137	12					1153	1163		10.1061/(ASCE)CO.1943-7862.0000370			11	Construction & Building Technology; Engineering, Industrial; Engineering, Civil	Construction & Building Technology; Engineering	876UQ	WOS:000299133600014		Green Submitted			2021-12-21	
J	Dammann, S; Elle, M				Dammann, Sven; Elle, Morten			Environmental indicators: establishing a common language for green building	BUILDING RESEARCH AND INFORMATION			English	Article						consensus building; decision support systems; environmental indicators; green building; social construction of technology (SCOT); sustainability assessment		Environmental indicators for buildings have the potential to serve as a means of making the environmental impacts (and possibly benefits) of buildings visible to all relevant actors. In addition, indicators facilitate the consideration and management of an array of environmental issues in the relevant decision-making situations. The broad acceptance of indicators across different groups of decision-makers in different phases of a building's life cycle is especially important when indicators are not mandatory, but are to be used in voluntary bottom-up initiatives. The objective of the present study was to investigate if (and to what extent) a consensus on environmental indicators for buildings as 'a common language for green building' can be reached among core actors in the Danish building sector and what such indicators could look like. Based on an analysis of current indicator systems and a qualitative investigation of the views of different actor groups on environmental indicators for buildings, the areas of consensus and lines of conflict between the actor groups were identified. Four different technological frames were used to identify four different perceptions of environmental indicators. Applying the theory of the social construction of technology (SCOT) in a prospective way, the findings show that a closure of the indicator-debate on the basis of an all-actors consensus within the near future is unlikely. Instead, three likely scenarios are described for the future development of the indicator debate and the directions for different actors are identified to create a common language for the use of green building indicators.	European Environm Agcy, Strateg Knowledge & Innovat, DK-1050 Copenhagen K, Denmark; Tech Univ Denmark, Sect Planning & Management Bldg Proc, Dept Civil Engn, DK-2800 Lyngby, Denmark	Dammann, S (corresponding author), European Environm Agcy, Strateg Knowledge & Innovat, Kongens Nytorv 6, DK-1050 Copenhagen K, Denmark.	sven.dammann@gmx.de; me@byg.dtu.dk						24	37	37	0	10	ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0961-3218	1466-4321		BUILD RES INF	Build. Res. Informat.	JUL-AUG	2006	34	4					387	404		10.1080/09613210600766377			18	Construction & Building Technology	Construction & Building Technology	071TW	WOS:000239626700007					2021-12-21	
J	Stenberg, AC				Stenberg, Ann-Charlotte			Green ideas travelling across organizational boundaries	BUILDING RESEARCH AND INFORMATION			English	Article						community of action; community of practice; green building; identity construction; innovation; organizational culture; policy implementation; sense-making; travel of ideas		In the last few decades, environmental commitment has become a powerful discursive means of mobilizing actors and developing distinct organizational identity. However, the prevalent uncertainty in society concerning the interpretation and operationalization of concepts, such as `green', `sustainable', `environment' and `ecology' allows for interpretative flexibility. Accordingly, individual members or groups of members in organizations operationalize the concept green in ways that make sense to their working contexts' specific ontology, epistemology and ideology. Based on a comparative case study of three Swedish municipal housing companies, the paper examines how green ideas are translated as they travel across organizational boundaries, and how these notions become embedded within different organizational processes, and thus set external as well as internal boundaries. The underlying assumption is that the meaning of `green' shifts depending on which organization and sphere of society is in perspective. Therefore, the paper traces spatial shifts in meanings of `green' as these travel across organizational boundaries, from the local governmental authority, via the Parent company, to the three individual companies studied. Comparing the companies' official environmental statements with the organizational members' representations of green shows discrepancies in talk and action, which may have implications for the companies' internal identity as well as for the creation of an external image. Furthermore, these discrepancies are traced to different communities of action and practice, i.e. those who make strategic environmental decisions in the companies are not the same as those who possess environmental expertise.	Chalmers, SE-41296 Gothenburg, Sweden	Stenberg, AC (corresponding author), Chalmers, SE-41296 Gothenburg, Sweden.	ann-charlotte.stenberg@chalmers.se						39	7	7	0	9	TAYLOR & FRANCIS LTD	ABINGDON	4 PARK SQUARE, MILTON PARK, ABINGDON OX14 4RN, OXON, ENGLAND	0961-3218			BUILD RES INF	Build. Res. Informat.	SEP-OCT	2007	35	5					501	513		10.1080/09613210601132603			13	Construction & Building Technology	Construction & Building Technology	200LT	WOS:000248765600002					2021-12-21	
J	Bangwal, D; Tiwari, P				Bangwal, Deepak; Tiwari, Prakash			Environmental design and awareness impact on organization image	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT			English	Article						Design management; Building information modelling; Construction planning	SUSTAINABLE OFFICE BUILDINGS; GREEN BUILDINGS; OCCUPANT SATISFACTION; CORPORATE IMAGE; MANAGEMENT; PERFORMANCE; LEED; SYSTEMS; ENERGY; MODEL	Purpose The purpose of this paper is to examine how environmental design features of a green building contribute to the formation of employees' organization image (OIM) through better environmental awareness (EAW) within employees. Design/methodology/approach Based on a comprehensive literature review on environmental design features of a building, a theoretical model was proposed for investigation. Three putative paths linking workspace (WSP) to EAW, departmental space (DSP) to EAW and EAW to OIM were then tested relying on a survey data of 362 employees collected from three Leadership in Energy and Environmental Design certified buildings by using structural equation modeling methodology as prescribed by Hair et al. Findings Significant evidence was found in support of all three purposed paths. Further, the study found that workspace and the DSP together explained around 46 percent of the variance in employee's EAW, which then explained around 54 percent of the variance in the formation of the employees' OIM. Research limitations/implications - The study drew data only from green certified organizations. Future research should involve other green organizations or a larger sample of green buildings. The size and character of the sample were restricted by organizational constraints. Practical implications - The organizations need to be extremely cautious of green concerns during the design phase in order to capitalize on the yields of better employees' OIM. It also motivates the other organizational group toward the green building concept to increase the employees' EAW and to enhance organizational values and image. Originality/value - While the green concept has been a significant research topic for more than decades, barely any research has been conducted that focuses specifically on environmental design features of a green building on employees' EAW and OIM. This study tries to make a link between green building design features with employees' EAW and OIM. These links are rare in Indian perspective.	[Bangwal, Deepak] Lovely Profess Univ, Mittal Sch Business, Phagwara, India; [Tiwari, Prakash] DIT Univ, Fac Management Studies, Dehra Dun, India	Bangwal, D (corresponding author), Lovely Profess Univ, Mittal Sch Business, Phagwara, India.	dbangwal10@gmail.com	Bangwal, Deepak/AAX-4458-2020; Bangwal, Deepak/AAT-5573-2020	Tiwari, Prakash/0000-0002-1915-6756				87	2	2	2	14	EMERALD GROUP PUBLISHING LTD	BINGLEY	HOWARD HOUSE, WAGON LANE, BINGLEY BD16 1WA, W YORKSHIRE, ENGLAND	0969-9988	1365-232X		ENG CONSTR ARCHIT MA	Eng. Constr. Archit. Manag.	FEB 18	2019	26	1					29	45		10.1108/ECAM-02-2017-0029			17	Engineering, Industrial; Engineering, Civil; Management	Engineering; Business & Economics	HK9RX	WOS:000458330700002					2021-12-21	
J	Hu, M; Shealy, T				Hu, Mo; Shealy, Tripp			Overcoming Status Quo Bias for Resilient Stormwater Infrastructure: Empirical Evidence in Neurocognition and Decision-Making	JOURNAL OF MANAGEMENT IN ENGINEERING			English	Article							NEAR-INFRARED SPECTROSCOPY; GREEN INFRASTRUCTURE; PREFRONTAL CORTEX; CLIMATE-CHANGE; RISK; BARRIERS; POLICY; CONSTRUCTION; ACTIVATION; MANAGEMENT	Green infrastructure solutions like bio-retention systems, permeable pavements, and water harvesting programs are cost-effective for stormwater management and more adaptive to a changing climate. However, implementing green infrastructure is constrained by status quo bias. Status quo bias inhibits solutions that do not align with industry norms. The research presented in this paper tests how the formal expression of opinion by city officials for green infrastructure in a municipal resolution neutralizes the effects of status quo bias. Engineering graduate students trained in stormwater management were asked to evaluate two decision scenarios while wearing an instrument that measured brain activation. Each decision scenario included one green and one gray solution. Half of the graduate students randomly received additional information about a newly approved green infrastructure resolution. Students who received this information were significantly more willing to recommend the green over gray option. The resolution reduced their perception of risk associated with green infrastructure. Students who received the resolution perceived risk about cost and performance of green infrastructure as significantly less than the control group. The change in perception about risk was also observable in their brains. The students who received the resolution exerted significantly higher levels of neurocognitive activation in the brain regions associated with risk processing corresponding with a reduction in perceived risk. These results present both behavioral and neurocognitive evidence for how small interventions to the engineering decision-making process can significantly change how engineers construct preferences and make decisions. Municipal resolutions can help overcome status quo bias by suppressing perceptions of risk that arise when deviating from social or industry norms. These results offer a new type of data for how information about engineering is cognitively managed in the brain and how the presentation of this information influences engineering outcomes. These findings offer an initial mind-behavior relationship and opens a new avenue of research in engineering management to explore how engineers cognitively make decisions and the influence of cognitive biases on engineering design.	[Hu, Mo] Virginia Tech, Dept Civil & Environm Engn, 315 Patton Hall,750 Drillfield Dr, Blacksburg, VA 24060 USA; [Shealy, Tripp] Virginia Tech, Dept Civil & Environm Engn, 113 Patton Hall,750 Drillfield Dr, Blacksburg, VA 24060 USA	Hu, M (corresponding author), Virginia Tech, Dept Civil & Environm Engn, 315 Patton Hall,750 Drillfield Dr, Blacksburg, VA 24060 USA.	moh6@vt.edu; tshealy@vt.edu	Hu, Mo/ABH-9780-2020	Hu, Mo/0000-0001-6622-0880				132	5	5	3	37	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0742-597X	1943-5479		J MANAGE ENG	J. Manage. Eng.	JUL 1	2020	36	4							04020017	10.1061/(ASCE)ME.1943-5479.0000771			12	Engineering, Industrial; Engineering, Civil	Engineering	LS0ZA	WOS:000536120800017					2021-12-21	
J	Alamdari, AM; Jabarzadeh, Y; Samson, D; Sanoubar, N				Alamdari, Ardalan Marandi; Jabarzadeh, Younis; Samson, Daniel; Sanoubar, Naser			Supply chain risk factors in green construction of residential mega projects - interactions and categorization	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT			English	Article; Early Access						Risk management; Construction; Supply chain	EMPIRICAL-EXAMINATION; MANAGEMENT-PRACTICES; PERFORMANCE; CLASSIFICATION; MEGAPROJECTS; BARRIERS; MODELS; SYSTEM; IMPACT; DELPHI	Purpose Green construction has begun implementing sustainable and environmentally friendly practices, but there has not yet been an assessment for green construction supply chain risks in the literature. Identification and assessment of potential risks will result in more appropriate risk mitigation strategies to overcome disruptions affecting higher performance. Thus, this study aims to identify green construction supply chain risks of residential mega-projects. Design/methodology/approach Interpretive structural modeling (ISM) provided a hierarchical model composed of seven layers that elucidated the driving influences between the elements. Matrice d'impacts croises-multiplication applique an classement (MICMAC) analysis classified the elements into the driver, linkage and dependent variables based on their dependence and driving powers, providing a clearer understanding of risk factors and their influential characteristics. Using experts' knowledge and experience is compatible with the subjective nature of 'supply chain risks' and is more suitable while collecting pertinent quantitative data which is far more challenging. Findings Tenable output, using an international expert group, addressed key risk factors. Technical expertise and skilled labor, key customers, and corporate culture are found as elements with most driving power, and the final product and logistics coordination and supply chain configuration found as the most dependent risk factors. Managerial implications addressed the most fundamental risk sources and suggested practical proactive risk management approaches to maximize green supply chain performance. Originality/value Identified supply chain oriented key risk factors of the residential green mega projects add novelty to the context of green construction projects' supply chain management. And eliciting the influential relations of the key risk factors provide a bigger picture of key risks in green residential mega projects that can be extended by sub-risks related to process activities. Assessing supply chain risks' interactions in the context of green residential mega projects is a novel contribution to mega construction-project management's body of knowledge. Also, the key risk factors were categorized based on the characteristics known as driving power and dependence.	[Alamdari, Ardalan Marandi; Jabarzadeh, Younis; Sanoubar, Naser] Univ Tabriz, Dept Management, Tabriz, Iran; [Jabarzadeh, Younis] Liverpool John Moores Univ, Liverpool Business Sch, Liverpool, Merseyside, England; [Samson, Daniel] Univ Melbourne, Dept Management & Mkt, Melbourne, Vic, Australia	Jabarzadeh, Y (corresponding author), Univ Tabriz, Dept Management, Tabriz, Iran.; Jabarzadeh, Y (corresponding author), Liverpool John Moores Univ, Liverpool Business Sch, Liverpool, Merseyside, England.	y.jabarzadeh@ljmu.ac.uk		Sanoubar, Naser/0000-0002-7354-0222				82	0	0	2	2	EMERALD GROUP PUBLISHING LTD	BINGLEY	HOWARD HOUSE, WAGON LANE, BINGLEY BD16 1WA, W YORKSHIRE, ENGLAND	0969-9988	1365-232X		ENG CONSTR ARCHIT MA	Eng. Constr. Archit. Manag.												10.1108/ECAM-07-2021-0663		NOV 2021	30	Engineering, Industrial; Engineering, Civil; Management	Engineering; Business & Economics	WU1KE	WOS:000716310500001					2021-12-21	
J	Raouf, AM; Al-Ghamdi, SG				Raouf, Ayman M.; Al-Ghamdi, Sami G.			Framework to evaluate quality performance of green building delivery: construction and operational stage	INTERNATIONAL JOURNAL OF CONSTRUCTION MANAGEMENT			English	Article; Early Access						Green buildings; quality performance; project delivery systems; sustainability; construction quality; operational quality	PROJECTS	Quality performance in construction is the degree of compliance with the specifications against which the work was executed. Green buildings extend the compliance to sustainability-related aspects to ensure that the energy and water consumption is conserved, promote a healthy indoor environmental quality and reducing the detrimental impacts of the construction activities on the environment. The operational stage reflects the construction workmanship and the effectiveness of the design solution to achieve the sustainability requirements through the overall building performance. Procedures for maintenance and overhauling extend the longevity of buildings. Green buildings exhibit underperformance caused by inadequate construction practices and a lack of understanding of the operations and maintenance practices. This research serves to tackle this problem through a comprehensive and forward-looking framework to depict construction- and operation-related quality activities through an integrated definition for the function modeling (IDEF0) process model. Semi-structured interviews and a focus group validate the framework's suitability and its implementation offered revelations from industry practitioners on the factors affecting quality procedures from assigned metrics, liaison of staff from different project lifecycle stages, green building technologies, commissioning and retro-commissioning and impact of project delivery systems adopted especially in isolating operational liaison. The contributions of this work reinforce the impact of quality on the sustainability objectives that a green building is envisioned to serve, and through capturing the pre-, during, and post-construction lifecycle, the compliance and performance quality aspects are combined in a more integrated manner.	[Raouf, Ayman M.; Al-Ghamdi, Sami G.] Hamad Bin Khalifa Univ, Qatar Fdn, Coll Sci & Engn, Div Sustainable Dev, Doha, Qatar	Al-Ghamdi, SG (corresponding author), Hamad Bin Khalifa Univ, Qatar Fdn, Coll Sci & Engn, Div Sustainable Dev, Doha, Qatar.	salghamdi@hbku.edu.qa	Al-Ghamdi, Sami G./AAH-6959-2020	Al-Ghamdi, Sami G./0000-0002-7416-5153	Qatar National Library	Open Access funding provided by the Qatar National Library.		65	2	2	5	7	TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND	1562-3599	2331-2327		INT J CONSTR MANAG	Int. J. Constr. Manag.												10.1080/15623599.2020.1858539		DEC 2020	15	Management	Business & Economics	PI3OX	WOS:000601005300001		hybrid			2021-12-21	
J	Gurgun, AP; Koc, K				Gurgun, Asli Pelin; Koc, Kerim			Contractor prequalification for green buildings-evidence from Turkey	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT			English	Article						Green building; Prequalification; Construction industry; Decision making; AHP; MCDM	DECISION-SUPPORT-SYSTEM; MAKING MODEL; CONSTRUCTION; SELECTION; CRITERIA; AHP; SUSTAINABILITY; IMPACTS; RISKS; STATE	Purpose Competent contractors are one of the critical stakeholders to achieve targeted sustainability objectives in green building (GB) projects. Prior to contractor selection, prequalification is an important step, which requires contractors with certain capabilities in addition to traditional features. This study aims to develop a systematic and practical model for prequalification in GB projects using a multi-criteria decision-making (MCDM) approach by adopting the analytical hierarchy process (AHP). Design/methodology/approach The AHP model with 8 main criteria groups and 25 sub-criteria is structured based on literature review and professional opinions accompanied by a pilot study. Then, interviews with experts, who are experienced in the development and application phases of GB projects in Turkey, are arranged to collect judgements. The agreement levels between different groups of experts are analysed via Pearson's and Spearman's rank correlation coefficient. Model applicability is tested on six hypothetical contractors for practicality. Findings The results show that i) financial capabilities, ii) legal status and iii) sustainability groups are the top three main criteria, while i) compliance with schedule requirements of the client, ii) current legal status including suits, iii) negative litigation history records, iv) contractor's compliance capacity to client's sustainability checklist for the proposed project and v) sustainability with lower life cycle cost (durability, maintenance, constructability) are the top five sub-criteria. Originality/value There is a gap in the literature analysing contractor prequalification phase in GB projects. This study attempts to fill this lack provided with a practical evaluation tool.	[Gurgun, Asli Pelin; Koc, Kerim] Yildiz Tech Univ, Dept Civil Engn, Istanbul, Turkey	Gurgun, AP (corresponding author), Yildiz Tech Univ, Dept Civil Engn, Istanbul, Turkey.	apelin@yildiz.edu.tr	Koc, Kerim/AAY-7448-2020	Koc, Kerim/0000-0002-6865-804X				79	15	15	2	16	EMERALD GROUP PUBLISHING LTD	BINGLEY	HOWARD HOUSE, WAGON LANE, BINGLEY BD16 1WA, W YORKSHIRE, ENGLAND	0969-9988	1365-232X		ENG CONSTR ARCHIT MA	Eng. Constr. Archit. Manag.	JUL 20	2020	27	6					1377	1400		10.1108/ECAM-10-2019-0543		JAN 2020	24	Engineering, Industrial; Engineering, Civil; Management	Engineering; Business & Economics	ME4JL	WOS:000512577500001					2021-12-21	
J	Ahuja, R; Sawhney, A; Arif, M				Ahuja, Ritu; Sawhney, Anil; Arif, Mohammed			Developing organizational capabilities to deliver lean and green project outcomes using BIM	ENGINEERING CONSTRUCTION AND ARCHITECTURAL MANAGEMENT			English	Article						Organizational capabilities; Building information modelling; AEC sector; BIM capabilities; Lean principles; Green principles	INFORMATION MODELING BIM; AS-BUILT BIM; FACILITY MANAGEMENT; EMBODIED ENERGY; SITE LAYOUT; CONSTRUCTION; DESIGN; FRAMEWORK; BUILDINGS; IMPROVE	Purpose The purpose of this paper is to describe the process through which an organization develops organizational capabilities by tapping the technical skills and social skills of its employees in the use of Building Information Modeling (BIM) to deliver lean and green project outcomes. The resulting framework for BIM-based organizational capabilities development comprising of three hierarchical layers - technology, process and outcomes - is explained. Design/methodology/approach For this study, BIM has been identified as an enabler and a process for achieving lean and green outcomes on construction projects. Based on a detailed literature review, this paper identifies the organizational capabilities needed by the architecture, engineering and construction organizations to effectively implement BIM on construction projects. The study has been conducted through a sequential mixed-method approach involving semi-structured interviews, focus groups and qualitative comparative analyses. Findings It was discovered that to attain desired project outcomes, an organization needs to embrace an underlying BIM adoption culture not only within its project teams but also within the organization as a whole. The study also concluded that an integrated approach to BIM usage - connecting it with lean and green initiatives - on construction projects resulted in improved project outcomes, especially ones targeting lean and green aspects of improvements. Practical implications The proposed outline for BIM-based organizational capabilities will help the organizations focus on the human factors along with the technical factors while striving for successful usage within their organizations. Originality/value Using the organizational capabilities matrix, this paper highlights the importance of technical and social skill sets of an individual employee and their role in developing the organizational capabilities to gain the desired lean and green outcomes.	[Ahuja, Ritu] Amity Univ, RICS Sch Built Environm, Sch Construct, Noida, India; [Sawhney, Anil] Liverpool John Moores Univ, Fac Engn & Technol, Dept Built Environm, Liverpool, Merseyside, England; [Arif, Mohammed] Univ Wolverhampton, Fac Sci & Engn, Sch Architecture & Built Environm, Wolverhampton, W Midlands, England	Sawhney, A (corresponding author), Liverpool John Moores Univ, Fac Engn & Technol, Dept Built Environm, Liverpool, Merseyside, England.	a.sawhney@ljmu.ac.uk	Sawhney, Anil/K-7519-2013; Sawhney, Anil/AAQ-6168-2020	Sawhney, Anil/0000-0002-4988-4893; Sawhney, Anil/0000-0002-4988-4893				136	7	7	8	74	EMERALD GROUP PUBLISHING LTD	BINGLEY	HOWARD HOUSE, WAGON LANE, BINGLEY BD16 1WA, W YORKSHIRE, ENGLAND	0969-9988	1365-232X		ENG CONSTR ARCHIT MA	Eng. Constr. Archit. Manag.		2018	25	10			SI		1255	1276		10.1108/ECAM-08-2017-0175			22	Engineering, Industrial; Engineering, Civil; Management	Engineering; Business & Economics	GX4TR	WOS:000447729600002		Green Submitted, Green Accepted			2021-12-21	
J	Chan, APC; Darko, A; Ameyaw, EE; Owusu-Manu, D				Chan, Albert P. C.; Darko, Amos; Ameyaw, Ernest E.; Owusu-Manu, De-Graft			Barriers Affecting the Adoption of Green Building Technologies	JOURNAL OF MANAGEMENT IN ENGINEERING			English	Article						Green building; Barriers; Construction industry; Sustainable development	ENERGY EFFICIENCY; CONSTRUCTION; DRIVERS; AWARENESS; DESIGN	Green building (GB) is gaining increased acceptance in the construction industry as a viable solution for meeting the growing demand for environmentally friendly or healthy buildings. However, the uptake of GB technologies is not as apparent as it should have been. This paper aims to examine the criticality of various barriers preventing the wider adoption of GB technologies. Results from statistical analyses of 104 questionnaire survey responses from GB experts around the world are presented. The results validated the criticality of 19 of the 26 barriers used for the survey. Respondents from different countries and with diverse backgrounds displayed broad consensus on the criticality levels of the barriers. Resistance of stakeholders to change and higher cost are identified as the most critical barriers to implementing GB technologies. Generally, the various groups of respondents shared similar views on the number of barriers affecting the industry; however, respondents with more than 15years of experience in GB perceived fewer barriers. The factor analysis showed that the barriers to GB technologies adoption could be grouped into five main interrelated components, which suggest the need for holistic and integrated strategies to overcome the barriers. The findings of this paper could help policy makers identify specific problems in GB technologies adoption and develop suitable strategies for their wider uptake. From the perspective of international experts, this study contributes to the body of knowledge about GB barriers.	[Chan, Albert P. C.; Darko, Amos] Hong Kong Polytech Univ, Dept Bldg & Real Estate, 11 Yuk Choi Rd, Kowloon, Hong Kong, Peoples R China; [Ameyaw, Ernest E.] Univ Kingston, Dept Construct & Surveying, Kingston Upon Thames KT1 2EE, Southwest Londo, England; [Owusu-Manu, De-Graft] Kwame Nkrumah Univ Sci & Technol, Dept Bldg Technol, Kumasi, Ghana	Darko, A (corresponding author), Hong Kong Polytech Univ, Dept Bldg & Real Estate, 11 Yuk Choi Rd, Kowloon, Hong Kong, Peoples R China.	albert.chan@polyu.edu.hk; amos.darko@connect.polyu.hk; myernest2010@yahoo.com; d.owusumanu@gmail.com	Chan, Albert/I-4650-2012; Darko, Amos/C-4721-2018	Chan, Albert/0000-0002-4853-6440; Darko, Amos/0000-0002-7978-6039; Ameyaw, Ernest E./0000-0001-6708-7647	Department of Building and Real Estate, Hong Kong Polytechnic University	The present study forms part of a Ph.D. study where related papers, but with different scopes and objectives have been published. The authors acknowledge the Department of Building and Real Estate, Hong Kong Polytechnic University for funding this research. The authors are also grateful to the experts who participated in the questionnaire survey. In addition, it is acknowledged that the research methodology reported in this paper is similar to that of other papers produced from the international survey. Appreciation is finally due to the editors and anonymous reviewers who provided invaluable comments and suggestions that helped to improve this paper.		75	63	63	6	82	ASCE-AMER SOC CIVIL ENGINEERS	RESTON	1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA	0742-597X	1943-5479		J MANAGE ENG	J. Manage. Eng.	MAY	2017	33	3							04016057	10.1061/(ASCE)ME.1943-5479.0000507			12	Engineering, Industrial; Engineering, Civil	Engineering	ER1GI	WOS:000398537700015					2021-12-21	
